setting_id,language_pmax,dirichlet_kappa,quality_multiplier,conflict_multiplier,occlusion_strength,pair_id,records,dirichlet_projection_fallbacks,nested_naurc,registered_naurc,naurc_gain,ranking_preserved,nested_coverage,nested_wrong_all,nested_wrong_admitted,nested_correct_all,nested_clean_coverage,registered_coverage,registered_wrong_all,registered_wrong_admitted,registered_correct_all,registered_clean_coverage,copy_mass_max_abs_drift,unoccluded_clean_runtime_sha256,nested_clean_none_coverage,nested_clean_none_correct_all,nested_clean_none_wrong_all,nested_clean_partial_coverage,nested_clean_partial_correct_all,nested_clean_partial_wrong_all
10003,0.65,50.0,1.1148616451770068,1.1074904881417753,1.0,3,31200,0,0.20887961567300858,0.26104675661823057,0.052167140945221985,True,0.13099358974358974,0.013237179487179488,0.1010521164668461,0.11775641025641026,0.8345833333333333,0.13131410256410256,0.020384615384615383,0.15523553819868197,0.11092948717948718,0.6670833333333334,1.4210854715202004e-14,55f75fa8afa767f0cee42bdb47a30d8b548d6b7d8c96bc6bcbc70a907cc800a4,0.9666666666666667,0.8841666666666667,0.0825,0.7025,0.62,0.0825
10003,0.65,50.0,1.1148616451770068,1.1074904881417753,1.5,3,31200,0,0.20681529590479128,0.27561941027846587,0.06880411437367459,True,0.13134615384615383,0.014583333333333334,0.11102977061981455,0.11676282051282051,0.7791666666666667,0.13102564102564102,0.021314102564102565,0.16267123287671234,0.10971153846153846,0.65375,1.4210854715202004e-14,55f75fa8afa767f0cee42bdb47a30d8b548d6b7d8c96bc6bcbc70a907cc800a4,0.9766666666666667,0.8866666666666667,0.09,0.5816666666666667,0.55,0.03166666666666667
10004,0.75,100.0,1.0938927218317986,1.1598761025816202,0.5,4,31200,0,0.12611572811067745,0.2215424676081563,0.09542673949747885,True,0.1307371794871795,0.0010897435897435897,0.008335376317724933,0.1296474358974359,0.8858333333333334,0.13118589743589743,0.013461538461538462,0.10261421939897386,0.11772435897435897,0.7066666666666667,1.4210854715202004e-14,0ce429a544cccbca7024442d3c4070739f5473cb08fe62c3a813463cb70db8f5,0.93,0.9183333333333333,0.011666666666666667,0.8416666666666667,0.835,0.006666666666666667
10004,0.75,100.0,1.0938927218317986,1.1598761025816202,1.0,4,31200,0,0.12653744528144897,0.21422701262096513,0.08768956733951616,True,0.13099358974358974,0.0016666666666666668,0.012723268901394667,0.1293269230769231,0.8370833333333333,0.13105769230769232,0.011378205128205128,0.08681829298116898,0.11967948717948718,0.7525,1.4210854715202004e-14,0ce429a544cccbca7024442d3c4070739f5473cb08fe62c3a813463cb70db8f5,0.9683333333333334,0.9508333333333333,0.0175,0.7058333333333333,0.7025,0.0033333333333333335
10004,0.75,100.0,1.0938927218317986,1.1598761025816202,1.5,4,31200,0,0.12204732594985182,0.21781205975295237,0.09576473380310055,True,0.13125,0.0016346153846153845,0.012454212454212455,0.1296153846153846,0.7791666666666667,0.1309294871794872,0.011987179487179487,0.09155446756425949,0.1189423076923077,0.7379166666666667,1.4210854715202004e-14,0ce429a544cccbca7024442d3c4070739f5473cb08fe62c3a813463cb70db8f5,0.9883333333333333,0.9666666666666667,0.021666666666666667,0.57,0.57,0.0
10005,0.9,50.0,0.9668131597340107,0.9816703107208014,0.5,5,31200,0,0.11831965645761867,0.2079817579549245,0.08966210149730582,True,0.13153846153846155,3.205128205128205e-05,0.00024366471734892786,0.13150641025641024,0.9045833333333333,0.1308974358974359,0.010608974358974359,0.08104799216454456,0.12028846153846154,0.75125,1.4210854715202004e-14,4ec3486835920917a826271cabda2b03cc64416bc7737eb5b96d5e214eaafeaa,0.94,0.94,0.0,0.8691666666666666,0.8691666666666666,0.0
10005,0.9,50.0,0.9668131597340107,0.9816703107208014,1.0,5,31200,0,0.11916746090946971,0.21095363856483274,0.09178617765536302,True,0.13099358974358974,9.615384615384615e-05,0.0007340347443112308,0.1308974358974359,0.8666666666666667,0.13102564102564102,0.010608974358974359,0.08096868884540118,0.12041666666666667,0.7729166666666667,1.4210854715202004e-14,4ec3486835920917a826271cabda2b03cc64416bc7737eb5b96d5e214eaafeaa,0.9683333333333334,0.9683333333333334,0.0,0.765,0.765,0.0
10005,0.9,50.0,0.9668131597340107,0.9816703107208014,1.5,5,31200,0,0.11533600304100419,0.20980867116816893,0.09447266812716473,True,0.13115384615384615,0.0001282051282051282,0.0009775171065493646,0.13102564102564102,0.8245833333333333,0.13137820512820514,0.010544871794871794,0.08026347889729202,0.12083333333333333,0.7845833333333333,1.4210854715202004e-14,4ec3486835920917a826271cabda2b03cc64416bc7737eb5b96d5e214eaafeaa,0.985,0.985,0.0,0.6641666666666667,0.6641666666666667,0.0
10006,0.95,200.0,1.1686070926487446,1.0325576417148115,0.5,6,31200,0,0.11454349220476286,0.19748779055417126,0.0829442983494084,True,0.13105769230769232,0.0,0.0,0.13105769230769232,0.8875,0.13099358974358974,0.010192307692307691,0.07780768289699046,0.12080128205128206,0.7566666666666667,1.4210854715202004e-14,5204e12626bda9a50f92333def73d096984cc3118bd2c4469d1aa7eed24b3abc,0.9283333333333333,0.9283333333333333,0.0,0.8466666666666667,0.8466666666666667,0.0
10006,0.95,200.0,1.1686070926487446,1.0325576417148115,1.0,6,31200,0,0.11284111720851465,0.19457903949339736,0.0817379222848827,True,0.1307051282051282,0.0,0.0,0.1307051282051282,0.84125,0.13115384615384615,0.01,0.07624633431085044,0.12115384615384615,0.7708333333333334,1.4210854715202004e-14,5204e12626bda9a50f92333def73d096984cc3118bd2c4469d1aa7eed24b3abc,0.965,0.965,0.0,0.7175,0.7175,0.0
10006,0.95,200.0,1.1686070926487446,1.0325576417148115,1.5,6,31200,0,0.11122654585110582,0.19349429354992503,0.08226774769881921,True,0.1316025641025641,0.0,0.0,0.1316025641025641,0.80375,0.13128205128205128,0.010128205128205128,0.0771484375,0.12115384615384615,0.77375,1.4210854715202004e-14,5204e12626bda9a50f92333def73d096984cc3118bd2c4469d1aa7eed24b3abc,0.99,0.99,0.0,0.6175,0.6175,0.0
10007,0.85,100.0,0.8956870838999749,0.8105528503656387,0.5,7,31200,0,0.1170716270552253,0.20623967390134676,0.08916804684612147,True,0.13096153846153846,0.0001923076923076923,0.0014684287812041115,0.13076923076923078,0.9045833333333333,0.13115384615384615,0.010769230769230769,0.08211143695014662,0.12038461538461538,0.74375,1.4210854715202004e-14,01833fc75f03d9881b857eb36ef5528f8d2c3931fe96aadeb193dfb9b734e087,0.94,0.9383333333333334,0.0016666666666666668,0.8691666666666666,0.8666666666666667,0.0025
10007,0.85,100.0,0.8956870838999749,0.8105528503656387,1.0,7,31200,0,0.11545438008731479,0.20331507518488245,0.08786069509756766,True,0.13112179487179487,0.0002564102564102564,0.001955512099731117,0.1308653846153846,0.8733333333333333,0.13134615384615383,0.010608974358974359,0.08077110785749146,0.12073717948717949,0.7629166666666667,1.4210854715202004e-14,01833fc75f03d9881b857eb36ef5528f8d2c3931fe96aadeb193dfb9b734e087,0.9683333333333334,0.9658333333333333,0.0025,0.7783333333333333,0.7758333333333334,0.0025
10007,0.85,100.0,0.8956870838999749,0.8105528503656387,1.5,7,31200,0,0.11197287611646635,0.20316565309773219,0.09119277698126584,True,0.1307051282051282,0.00022435897435897436,0.0017165277096615988,0.13048076923076923,0.8291666666666667,0.13099358974358974,0.01064102564102564,0.08123317837044287,0.1203525641025641,0.7541666666666667,1.4210854715202004e-14,01833fc75f03d9881b857eb36ef5528f8d2c3931fe96aadeb193dfb9b734e087,0.9883333333333333,0.9858333333333333,0.0025,0.67,0.67,0.0
10008,0.85,100.0,1.1853957023471595,0.9678999137133361,0.5,8,31200,0,0.12210622304310918,0.21243288361836943,0.09032666057526025,True,0.13105769230769232,0.0005128205128205128,0.003912937148447053,0.1305448717948718,0.8983333333333333,0.13096153846153846,0.01108974358974359,0.0846793930494371,0.11987179487179488,0.74375,1.4210854715202004e-14,d3ff6294dd1fc702d0cf47a02e8dc38018565356fe26ec51a57dc8c5b736ca60,0.9375,0.925,0.0125,0.8591666666666666,0.8591666666666666,0.0
10008,0.85,100.0,1.1853957023471595,0.9678999137133361,1.0,8,31200,0,0.12162718870238948,0.21059008865923895,0.08896289995684947,True,0.13134615384615383,0.0007692307692307692,0.005856515373352855,0.1305769230769231,0.8558333333333333,0.1308653846153846,0.010576923076923078,0.08082292432035268,0.12028846153846154,0.7595833333333334,1.4210854715202004e-14,d3ff6294dd1fc702d0cf47a02e8dc38018565356fe26ec51a57dc8c5b736ca60,0.9741666666666666,0.9575,0.016666666666666666,0.7375,0.7375,0.0
10008,0.85,100.0,1.1853957023471595,0.9678999137133361,1.5,8,31200,0,0.12081057529452402,0.21495624180591202,0.094145666511388,True,0.13150641025641024,0.0011217948717948717,0.008530343650987083,0.13038461538461538,0.8045833333333333,0.13105769230769232,0.010737179487179487,0.08192712154561017,0.12032051282051281,0.7620833333333333,1.4210854715202004e-14,d3ff6294dd1fc702d0cf47a02e8dc38018565356fe26ec51a57dc8c5b736ca60,0.99,0.97,0.02,0.6191666666666666,0.6191666666666666,0.0
10009,0.95,50.0,0.85070157982409,1.1896636027842762,0.5,9,31200,0,0.11589304492314234,0.2025691670046226,0.08667612208148026,True,0.13173076923076923,0.0001282051282051282,0.0009732360097323601,0.1316025641025641,0.8879166666666667,0.13080128205128205,0.01064102564102564,0.08135260965449645,0.1201602564102564,0.7520833333333333,1.4210854715202004e-14,6d883742c27d1eb188be4e48cb198c3661560defc90724f903ce3ef71c657a58,0.9266666666666666,0.9266666666666666,0.0,0.8491666666666666,0.8491666666666666,0.0
10009,0.95,50.0,0.85070157982409,1.1896636027842762,1.0,9,31200,0,0.1147533726146992,0.20134087386275482,0.08658750124805561,True,0.13115384615384615,0.0002884615384615385,0.0021994134897360706,0.1308653846153846,0.83125,0.1308974358974359,0.010608974358974359,0.08104799216454456,0.12028846153846154,0.7633333333333333,1.4210854715202004e-14,6d883742c27d1eb188be4e48cb198c3661560defc90724f903ce3ef71c657a58,0.9675,0.9666666666666667,0.0008333333333333334,0.695,0.695,0.0
10009,0.95,50.0,0.85070157982409,1.1896636027842762,1.5,9,31200,0,0.11248157499943058,0.20052093570454946,0.08803936070511888,True,0.13121794871794873,0.000641025641025641,0.004885197850512946,0.1305769230769231,0.7891666666666667,0.1314423076923077,0.010576923076923078,0.08046817849305048,0.12086538461538461,0.7808333333333334,1.4210854715202004e-14,6d883742c27d1eb188be4e48cb198c3661560defc90724f903ce3ef71c657a58,0.9883333333333333,0.9875,0.0008333333333333334,0.59,0.59,0.0
10010,0.9,200.0,1.0521045539528133,0.8405311450362206,0.5,10,31200,0,0.11454806363182807,0.1986355392513026,0.08408747561947452,True,0.13080128205128205,0.0,0.0,0.13080128205128205,0.8966666666666666,0.13125,0.010576923076923078,0.08058608058608059,0.12067307692307692,0.7608333333333334,1.4210854715202004e-14,bcf385c9e524a8d88692232518cfcc136fcc7959f96dbb0ead10281fd54cf6c2,0.9275,0.9275,0.0,0.8658333333333333,0.8658333333333333,0.0
10010,0.9,200.0,1.0521045539528133,0.8405311450362206,1.0,10,31200,0,0.11200560697262206,0.19421178445377021,0.08220617748114815,True,0.13099358974358974,0.0,0.0,0.13099358974358974,0.8604166666666667,0.13064102564102564,0.010544871794871794,0.08071638861629048,0.12009615384615385,0.7570833333333333,1.4210854715202004e-14,bcf385c9e524a8d88692232518cfcc136fcc7959f96dbb0ead10281fd54cf6c2,0.9633333333333334,0.9633333333333334,0.0,0.7575,0.7575,0.0
10010,0.9,200.0,1.0521045539528133,0.8405311450362206,1.5,10,31200,0,0.10942219251106068,0.18928317681789644,0.07986098430683576,True,0.13141025641025642,3.205128205128205e-05,0.00024390243902439024,0.13137820512820514,0.83,0.1310897435897436,0.010544871794871794,0.080440097799511,0.12054487179487179,0.76375,1.4210854715202004e-14,bcf385c9e524a8d88692232518cfcc136fcc7959f96dbb0ead10281fd54cf6c2,0.9875,0.9875,0.0,0.6725,0.6725,0.0
10011,0.65,50.0,0.9867982473224401,1.018593493849039,0.5,11,31200,0,0.1853210512360676,0.26439965661415415,0.07907860537808656,True,0.13128205128205128,0.010673076923076922,0.081298828125,0.12060897435897436,0.9095833333333333,0.1316025641025641,0.024326923076923076,0.18485143692157818,0.10727564102564102,0.62125,1.4210854715202004e-14,bcfedc2f8acbddee777e291d9ef685f341e30235903774c89ce579efb442f22e,0.9441666666666667,0.875,0.06916666666666667,0.875,0.7791666666666667,0.09583333333333334
10011,0.65,50.0,0.9867982473224401,1.018593493849039,1.0,11,31200,0,0.19735523600685584,0.24684350476208478,0.04948826875522894,True,0.13134615384615383,0.012564102564102564,0.0956564177647633,0.11878205128205128,0.86,0.13137820512820514,0.019102564102564102,0.14540131739448647,0.11227564102564103,0.69625,1.4210854715202004e-14,bcfedc2f8acbddee777e291d9ef685f341e30235903774c89ce579efb442f22e,0.975,0.8916666666666667,0.08333333333333333,0.745,0.6575,0.0875
10011,0.65,50.0,0.9867982473224401,1.018593493849039,1.5,11,31200,0,0.19236893262775437,0.26227083350032526,0.0699019008725709,True,0.13105769230769232,0.013141025641025641,0.10026901442895574,0.11791666666666667,0.8020833333333334,0.13153846153846155,0.02028846153846154,0.15423976608187134,0.11125,0.6808333333333333,1.4210854715202004e-14,bcfedc2f8acbddee777e291d9ef685f341e30235903774c89ce579efb442f22e,0.9891666666666666,0.8966666666666666,0.0925,0.615,0.5675,0.0475
10012,0.65,200.0,0.8032747976481915,1.064840691164136,0.5,12,31200,0,0.14116102549247037,0.24124314377261125,0.10008211828014088,True,0.13102564102564102,0.004358974358974359,0.033268101761252444,0.12666666666666668,0.8979166666666667,0.13137820512820514,0.017435897435897435,0.13271529641375945,0.11394230769230769,0.67,1.4210854715202004e-14,f6358e5ac8a6409accb9ae73bdd15734b455a8d6b898b0851f95cef9018a49db,0.9375,0.9083333333333333,0.029166666666666667,0.8583333333333333,0.8216666666666667,0.03666666666666667
10012,0.65,200.0,0.8032747976481915,1.064840691164136,1.0,12,31200,0,0.14352893132631528,0.2227329669195657,0.07920403559325043,True,0.1308653846153846,0.005256410256410256,0.040166544207690426,0.12560897435897436,0.84625,0.13134615384615383,0.01217948717948718,0.09272816007808687,0.11916666666666667,0.7445833333333334,1.4210854715202004e-14,f6358e5ac8a6409accb9ae73bdd15734b455a8d6b898b0851f95cef9018a49db,0.9733333333333334,0.9391666666666667,0.034166666666666665,0.7191666666666666,0.6925,0.02666666666666667
10012,0.65,200.0,0.8032747976481915,1.064840691164136,1.5,12,31200,0,0.13970330484035148,0.23122970902337703,0.09152640418302554,True,0.13118589743589743,0.0056410256410256415,0.043000244319569995,0.12554487179487178,0.79125,0.1310897435897436,0.013076923076923076,0.09975550122249388,0.11801282051282051,0.7258333333333333,1.4210854715202004e-14,f6358e5ac8a6409accb9ae73bdd15734b455a8d6b898b0851f95cef9018a49db,0.9925,0.9541666666666667,0.03833333333333333,0.59,0.5775,0.0125
10013,0.85,100.0,1.1325028359889986,0.892832837626338,0.5,13,31200,0,0.11901193264786424,0.21216520707164668,0.09315327442378245,True,0.13121794871794873,3.205128205128205e-05,0.0002442598925256473,0.13118589743589743,0.8945833333333333,0.1310897435897436,0.010865384615384615,0.08288508557457212,0.12022435897435897,0.7279166666666667,1.4210854715202004e-14,43b394a63294fdf08db16dfbc123879a0862e2b20976100f49531ad4920f9127,0.9283333333333333,0.9275,0.0008333333333333334,0.8608333333333333,0.8608333333333333,0.0
10013,0.85,100.0,1.1325028359889986,0.892832837626338,1.0,13,31200,0,0.11921941733306174,0.21332925862429536,0.09410984129123362,True,0.13099358974358974,3.205128205128205e-05,0.00024467824810374357,0.13096153846153846,0.8579166666666667,0.13102564102564102,0.010608974358974359,0.08096868884540118,0.12041666666666667,0.7495833333333334,1.4210854715202004e-14,43b394a63294fdf08db16dfbc123879a0862e2b20976100f49531ad4920f9127,0.9691666666666666,0.9683333333333334,0.0008333333333333334,0.7466666666666667,0.7466666666666667,0.0
10013,0.85,100.0,1.1325028359889986,0.892832837626338,1.5,13,31200,0,0.11635864658714183,0.21317818702551852,0.09681954043837669,True,0.13141025641025642,3.205128205128205e-05,0.00024390243902439024,0.13137820512820514,0.8183333333333334,0.1308653846153846,0.010608974358974359,0.0810678422728386,0.12025641025641026,0.74375,1.4210854715202004e-14,43b394a63294fdf08db16dfbc123879a0862e2b20976100f49531ad4920f9127,0.9891666666666666,0.9883333333333333,0.0008333333333333334,0.6475,0.6475,0.0
10014,0.95,200.0,0.9342254340648651,1.1437215812504293,0.5,14,31200,0,0.11193890266041058,0.19106354090470615,0.07912463824429557,True,0.13099358974358974,0.0,0.0,0.13099358974358974,0.8808333333333334,0.13112179487179487,0.010544871794871794,0.08042043510144219,0.12057692307692308,0.75625,1.4210854715202004e-14,d8bee25a0251a0913c5c6b979fee432919376e89de88de976cce6575b50d5e27,0.9258333333333333,0.9258333333333333,0.0,0.8358333333333333,0.8358333333333333,0.0
10014,0.95,200.0,0.9342254340648651,1.1437215812504293,1.0,14,31200,0,0.10921828890035551,0.18691203664307063,0.07769374774271512,True,0.13105769230769232,3.205128205128205e-05,0.00024455857177794083,0.13102564102564102,0.84,0.13118589743589743,0.01044871794871795,0.07964817981920352,0.12073717948717949,0.76375,1.4210854715202004e-14,d8bee25a0251a0913c5c6b979fee432919376e89de88de976cce6575b50d5e27,0.9658333333333333,0.9658333333333333,0.0,0.7141666666666666,0.7141666666666666,0.0
10014,0.95,200.0,0.9342254340648651,1.1437215812504293,1.5,14,31200,0,0.10626822868002127,0.18206108044291514,0.07579285176289387,True,0.13115384615384615,9.615384615384615e-05,0.0007331378299120235,0.13105769230769232,0.7920833333333334,0.13118589743589743,0.010576923076923078,0.08062545809919375,0.12060897435897436,0.7741666666666667,1.4210854715202004e-14,d8bee25a0251a0913c5c6b979fee432919376e89de88de976cce6575b50d5e27,0.9891666666666666,0.9891666666666666,0.0,0.595,0.595,0.0
10015,0.75,50.0,1.0049970619380475,0.9155127719044686,0.5,15,31200,0,0.1415247867830559,0.24089794470873901,0.0993731579256831,True,0.13141025641025642,0.003141025641025641,0.023902439024390244,0.12826923076923077,0.895,0.13118589743589743,0.015416666666666667,0.11751771316882482,0.11576923076923076,0.6770833333333334,1.4210854715202004e-14,f1deb1585a802858ef8da7363e189d43594820460ae0b0aae29cbfb10067c8ab,0.9308333333333333,0.9208333333333333,0.01,0.8591666666666666,0.8341666666666666,0.025
10015,0.75,50.0,1.0049970619380475,0.9155127719044686,1.0,15,31200,0,0.14493149200578115,0.23358035647659633,0.08864886447081519,True,0.13163461538461538,0.003685897435897436,0.02800097394691989,0.12794871794871795,0.8533333333333334,0.13112179487179487,0.0125,0.09533121486189196,0.11862179487179488,0.7225,1.4210854715202004e-14,f1deb1585a802858ef8da7363e189d43594820460ae0b0aae29cbfb10067c8ab,0.9633333333333334,0.9508333333333333,0.0125,0.7433333333333333,0.72,0.023333333333333334
10015,0.75,50.0,1.0049970619380475,0.9155127719044686,1.5,15,31200,0,0.136593091331287,0.24247382685807659,0.10588073552678959,True,0.13134615384615383,0.0027564102564102562,0.020985846754514398,0.1285897435897436,0.8091666666666667,0.13115384615384615,0.013974358974358975,0.10654936461388075,0.11717948717948717,0.7179166666666666,1.4210854715202004e-14,f1deb1585a802858ef8da7363e189d43594820460ae0b0aae29cbfb10067c8ab,0.98,0.9641666666666666,0.015833333333333335,0.6383333333333333,0.6333333333333333,0.005
10016,0.75,200.0,0.8692916855216026,1.0377750277519227,0.5,16,31200,0,0.11707851390028938,0.2114066629171338,0.09432814901684443,True,0.13076923076923078,0.0003525641025641026,0.002696078431372549,0.13041666666666665,0.8945833333333333,0.13141025641025642,0.011282051282051283,0.08585365853658537,0.12012820512820513,0.7208333333333333,1.4210854715202004e-14,a9da24a10da93eee6836eaeab48d4de1ad0065b6bb9c97fde71a20c7454dc263,0.9366666666666666,0.9291666666666667,0.0075,0.8525,0.8516666666666667,0.0008333333333333334
10016,0.75,200.0,0.8692916855216026,1.0377750277519227,1.0,16,31200,0,0.11607695152077392,0.20225134633669808,0.08617439481592416,True,0.13080128205128205,0.0005448717948717948,0.004165645675079637,0.13025641025641024,0.8454166666666667,0.13118589743589743,0.01064102564102564,0.08111409723918886,0.12054487179487179,0.7608333333333334,1.4210854715202004e-14,a9da24a10da93eee6836eaeab48d4de1ad0065b6bb9c97fde71a20c7454dc263,0.97,0.9625,0.0075,0.7208333333333333,0.7208333333333333,0.0
10016,0.75,200.0,0.8692916855216026,1.0377750277519227,1.5,16,31200,0,0.11401244841099847,0.204934095835452,0.09092164742445352,True,0.13083333333333333,0.0008333333333333334,0.006369426751592357,0.13,0.8020833333333334,0.13128205128205128,0.010897435897435897,0.0830078125,0.12038461538461538,0.7425,1.4210854715202004e-14,a9da24a10da93eee6836eaeab48d4de1ad0065b6bb9c97fde71a20c7454dc263,0.9925,0.9825,0.01,0.6116666666666667,0.6116666666666667,0.0
