setting_id,language_pmax,dirichlet_kappa,quality_multiplier,conflict_multiplier,occlusion_strength,records,dirichlet_projection_fallbacks,nested_naurc,registered_naurc,naurc_gain,ranking_preserved,nested_coverage,nested_wrong_all,nested_wrong_admitted,nested_correct_all,nested_clean_coverage,registered_coverage,registered_wrong_all,registered_wrong_admitted,registered_correct_all,registered_clean_coverage,copy_mass_max_abs_drift,unoccluded_runtime_sha256,nested_clean_none_coverage,nested_clean_none_correct_all,nested_clean_none_wrong_all,nested_clean_partial_coverage,nested_clean_partial_correct_all,nested_clean_partial_wrong_all
68,0.75,50.0,0.9181568443775178,0.9503667507320643,1.0,31200,0,0.1397066931183822,0.22570083390065718,0.08599414078227496,True,0.13096153846153846,0.003653846153846154,0.027900146842878122,0.12730769230769232,0.85,0.13115384615384615,0.012435897435897436,0.09481915933528837,0.11871794871794872,0.7429166666666667,1.4210854715202004e-14,2fffc588b6dd3b8c4a19a3443d2f9b6910cf4d895f7a31ae6bca87c235c437bc,0.9583333333333334,0.9308333333333333,0.0275,0.7416666666666667,0.7158333333333333,0.025833333333333333
69,0.95,100.0,1.0890718754380941,1.1296480122953654,1.0,31200,0,0.11544685061763153,0.1999776253641597,0.08453077474652816,True,0.1310897435897436,0.0,0.0,0.1310897435897436,0.8445833333333334,0.13099358974358974,0.010096153846153847,0.07707364815267922,0.1208974358974359,0.7670833333333333,1.4210854715202004e-14,813572aa34dd2a390078c093d26f1495ee4cb676905cdae8ddacebbcdc9d8850,0.9733333333333334,0.9733333333333334,0.0,0.7158333333333333,0.7158333333333333,0.0
70,0.85,50.0,0.8537246715277433,0.8475336223840714,1.0,31200,0,0.11782065109357429,0.20939324339068033,0.09157259229710604,True,0.13125,0.000576923076923077,0.004395604395604396,0.13067307692307692,0.8654166666666666,0.13128205128205128,0.010705128205128206,0.08154296875,0.12057692307692308,0.75875,1.4210854715202004e-14,ada77226d2d0112a56e1ee373a49d1d3e7c53fe30b0568d2ed4ffb612df793c6,0.9541666666666667,0.9541666666666667,0.0,0.7766666666666666,0.7716666666666666,0.005
71,0.65,200.0,1.1265447720885278,1.0698149144649507,1.0,31200,0,0.1599400766182541,0.2367656028275379,0.07682552620928379,True,0.13115384615384615,0.006858974358974359,0.05229716520039101,0.1242948717948718,0.8391666666666666,0.13112179487179487,0.014487179487179487,0.11048643363480812,0.11663461538461538,0.7204166666666667,1.4210854715202004e-14,1ce91789a0cef379158a80860ceecad9d7331e245595e1813137610458799c28,0.9808333333333333,0.9283333333333333,0.0525,0.6975,0.6566666666666666,0.04083333333333333
72,0.65,50.0,0.8821155451238156,1.1100746478885413,1.0,31200,0,0.18704937769743896,0.25180686015269416,0.0647574824552552,True,0.13112179487179487,0.011121794871794871,0.0848203373258372,0.12,0.8429166666666666,0.13125,0.018621794871794873,0.14188034188034188,0.11262820512820512,0.6979166666666666,1.4210854715202004e-14,995abd9d68ec9f58fb6a28fdf5c531ca845d1355e62e6557f0ff72f0a72fd8cd,0.9616666666666667,0.9008333333333334,0.060833333333333336,0.7241666666666666,0.6416666666666667,0.0825
73,0.85,100.0,1.1094884846359492,0.9823680933564902,1.0,31200,0,0.11886795927824989,0.20872447623039356,0.08985651695214367,True,0.13118589743589743,9.615384615384615e-05,0.0007329587099926704,0.1310897435897436,0.85,0.13102564102564102,0.010608974358974359,0.08096868884540118,0.12041666666666667,0.755,1.4210854715202004e-14,250186b1156ef63ac230cc0738bb5e8453e287312441e02a8c92cb4f9adb0a9f,0.9658333333333333,0.9641666666666666,0.0016666666666666668,0.7341666666666666,0.7341666666666666,0.0
74,0.9,100.0,0.9460044581443072,1.0877281032502653,1.0,31200,0,0.11578436232553964,0.2032485042023118,0.08746414187677216,True,0.13147435897435897,3.205128205128205e-05,0.00024378352023403217,0.1314423076923077,0.845,0.13112179487179487,0.010608974358974359,0.08090931312637496,0.12051282051282051,0.7558333333333334,1.4210854715202004e-14,1f543565e93823021fb39f25efa541b0ef6dd6c4518e9ff9cc9041a9838fa5dd,0.9716666666666667,0.9716666666666667,0.0,0.7183333333333334,0.7183333333333334,0.0
75,0.75,200.0,1.0748902954161168,0.816997104138136,1.0,31200,0,0.120635092530219,0.21155054553956015,0.09091545300934115,True,0.13134615384615383,0.0009294871794871795,0.007076622742801367,0.13041666666666665,0.86375,0.13134615384615383,0.010705128205128206,0.08150317227916057,0.12064102564102563,0.7541666666666667,1.4210854715202004e-14,86841ffcef287a55a78501f22314257ca8b2a8a41aa83a1dfbabde841d1cd077,0.9633333333333334,0.9558333333333333,0.0075,0.7641666666666667,0.7566666666666667,0.0075
76,0.85,100.0,1.1857706602662803,0.8839594133198262,1.0,31200,0,0.12128586950414931,0.21614219854502964,0.09485632904088033,True,0.13102564102564102,0.0003205128205128205,0.002446183953033268,0.1307051282051282,0.86375,0.13102564102564102,0.010705128205128206,0.08170254403131115,0.12032051282051281,0.7575,1.4210854715202004e-14,c37ef42e95a3bb229f4a33b51fb73a0ca18df4ca8ba17cae70be441325ec28e7,0.9675,0.9666666666666667,0.0008333333333333334,0.76,0.7566666666666667,0.0033333333333333335
77,0.95,200.0,0.8070065081119537,1.011709413677454,1.0,31200,0,0.10721276493296125,0.18001996455653113,0.07280719962356988,True,0.1308653846153846,0.0002884615384615385,0.002204261572373255,0.1305769230769231,0.8479166666666667,0.13118589743589743,0.010608974358974359,0.0808697776691913,0.12057692307692308,0.7566666666666667,1.4210854715202004e-14,c1c30296aee47d4bb579d3050b95121e38fd1dedbec360c807ff3b6933ccb6a5,0.9641666666666666,0.9641666666666666,0.0,0.7316666666666667,0.7316666666666667,0.0
78,0.9,50.0,1.0485854014754297,0.9186284791678191,1.0,31200,0,0.11728764241130665,0.20728428751401262,0.08999664510270597,True,0.1308974358974359,0.0002884615384615385,0.0022037218413320275,0.13060897435897437,0.8566666666666667,0.13131410256410256,0.010608974358974359,0.08079082255308763,0.1207051282051282,0.7670833333333333,1.4210854715202004e-14,2d143ca70fbf3662bc58c8373e01eeccd1ab678dfbb4bdea0a7ba119960f524e,0.9533333333333334,0.9516666666666667,0.0016666666666666668,0.76,0.7591666666666667,0.0008333333333333334
79,0.75,100.0,0.9711388360708952,1.1893159490078689,1.0,31200,0,0.12065267931614827,0.2163506979956763,0.09569801867952803,True,0.13067307692307692,0.0004166666666666667,0.003188619082658818,0.13025641025641024,0.8279166666666666,0.13118589743589743,0.010833333333333334,0.0825800146591742,0.1203525641025641,0.7566666666666667,1.4210854715202004e-14,a13a869e0915652ff28d991eb933c159780c747e8db3affb17d7afc3ea7a7c4e,0.9658333333333333,0.9608333333333333,0.005,0.69,0.6883333333333334,0.0016666666666666668
80,0.75,50.0,1.1243604317307474,0.8271957729011774,1.0,31200,0,0.147036415031904,0.2355472367924093,0.08851082176050529,True,0.13115384615384615,0.004230769230769231,0.03225806451612903,0.12692307692307692,0.8595833333333334,0.1308974358974359,0.013173076923076923,0.10063663075416258,0.11772435897435897,0.7341666666666666,1.4210854715202004e-14,2f030e29ed5eae1476272fd44bd366e0112e9a5e06ddbc356b69ce97d55bc9d4,0.955,0.9366666666666666,0.018333333333333333,0.7641666666666667,0.7341666666666666,0.03
81,0.9,100.0,0.8953639727085829,1.055678177252412,1.0,31200,0,0.11280007481083626,0.19635032461456764,0.08355024980373138,True,0.13105769230769232,9.615384615384615e-05,0.0007336757153338225,0.13096153846153846,0.845,0.13115384615384615,0.010608974358974359,0.08088954056695992,0.12054487179487179,0.7645833333333333,1.4210854715202004e-14,a6172a955f1921c7fb9cdb18d8a962d1505ddd5adb4c72ab64c4fe5290a5935d,0.96,0.9591666666666666,0.0008333333333333334,0.73,0.73,0.0
82,0.95,50.0,1.0600320782512427,0.9737319797277451,1.0,31200,0,0.11925572721276029,0.20973276033489432,0.09047703312213404,True,0.13118589743589743,0.0001923076923076923,0.0014659174199853407,0.13099358974358974,0.8608333333333333,0.1308974358974359,0.010032051282051282,0.07664054848188051,0.12086538461538461,0.7658333333333334,1.4210854715202004e-14,0a8dae817548607706f7457db079c4028b50bb1e4c1905706c1007d873cdc03a,0.9566666666666667,0.9525,0.004166666666666667,0.765,0.765,0.0
