pair_id,score,edge_id,fine_partition,coarse_partition,fine_components,coarse_components,merged_blocks,mean_budget_delta,ncsAURC_delta,direction
HandWritten-Mfeat__RCML,posterior_confidence,E101,P040,P029,3,2,1+2,-3.841767885226906,-0.00212074919961259,coarsening_improves
HandWritten-Mfeat__RCML,posterior_confidence,E102,P041,P006,3,2,0+1,-5.5406465975853925,0.001665244420078657,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E103,P041,P018,3,2,0+2,-3.415378136064727,6.960568837489282e-06,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E104,P041,P029,3,2,1+2,-5.033774724086891,0.002871725576159928,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E105,P042,P007,4,3,0+1,-5.54064659758539,0.006235057509739262,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E106,P042,P020,4,3,0+2,-4.8424670606699305,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E107,P042,P030,4,3,1+2,-6.010379767492191,0.0014672700007507477,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E108,P042,P039,4,3,0+3,-3.812338607574084,0.00011036939701505881,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E109,P042,P040,4,3,1+3,-5.44218848600722,0.004995081357059217,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E110,P042,P041,4,3,2+3,-4.250181647147235,2.6065812866989113e-06,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E111,P043,P008,3,2,0+1,-8.983973088603479,0.004499673541054401,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E112,P043,P015,3,2,0+2,-2.8646186757759775,8.688604288996371e-07,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E113,P043,P028,3,2,1+2,-9.09079783612543,0.001067665584399431,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E114,P044,P008,3,2,0+1,-3.3952263273924044,0.0023964643905995016,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E115,P044,P016,3,2,0+2,-4.058394750465995,0.00012156300073047372,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E116,P044,P029,3,2,1+2,-2.963289071082203,0.0007711230069917274,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E117,P045,P009,3,2,0+1,-9.068706471577368,0.002056484782037868,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E118,P045,P015,3,2,0+2,-3.3232706054930716,8.688604288996371e-07,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E119,P045,P029,3,2,1+2,-9.010687762010372,0.0028743321574466268,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E120,P046,P010,4,3,0+1,-9.068706471577373,0.002558978780496509,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E121,P046,P017,4,3,0+2,-4.058394750465997,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E122,P046,P030,4,3,1+2,-9.09079783612543,0.0014672700007507477,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E123,P046,P043,4,3,0+3,-3.8123386075740875,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E124,P046,P044,4,3,1+3,-9.401085368785163,0.0021032091504548994,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E125,P046,P045,4,3,2+3,-3.3536866778569934,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E126,P047,P011,4,3,0+1,-8.983973088603477,0.000978480641623341,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E127,P047,P021,4,3,0+2,-3.8532211756378754,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E128,P047,P031,4,3,1+2,-9.551529155515432,0.00012289370807919115,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E129,P047,P035,4,3,0+3,-5.4983286160881875,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E130,P047,P039,4,3,1+3,-9.534550601153143,0.00011036939701505881,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E131,P047,P043,4,3,2+3,-6.454132532519907,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E132,P048,P011,4,3,0+1,-3.395226327392404,0.0006846808558539251,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E133,P048,P022,4,3,0+2,-4.842467060669932,-0.0001120236289070836,coarsening_improves
HandWritten-Mfeat__RCML,posterior_confidence,E134,P048,P032,4,3,1+2,-3.9265786415602477,-0.00022739099354024728,coarsening_improves
HandWritten-Mfeat__RCML,posterior_confidence,E135,P048,P036,4,3,0+3,-6.079726150590073,0.005252726611375235,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E136,P048,P040,4,3,1+3,-5.5756537183752055,0.004701281571289801,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E137,P048,P044,4,3,2+3,-6.454132532519909,0.0018094093646854835,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E138,P049,P012,4,3,0+1,-9.068706471577375,9.45438647378579e-05,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E139,P049,P021,4,3,0+2,-3.4153781360647297,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E140,P049,P032,4,3,1+2,-9.077482363198175,6.640879222916864e-05,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E141,P049,P037,4,3,0+3,-6.079726150590076,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E142,P049,P041,4,3,1+3,-9.534550601153148,2.6065812866989113e-06,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E143,P049,P045,4,3,2+3,-5.557637563229667,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E144,P050,P013,4,3,0+1,-9.068706471577368,0.005528821144773292,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E145,P050,P023,4,3,0+2,-4.842467060669932,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E146,P050,P033,4,3,1+2,-9.551529155515432,0.0013849415639666644,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E147,P050,P035,4,3,0+3,-3.4022312206221805,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E148,P050,P040,4,3,1+3,-9.068303084120272,0.004995081357059217,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E149,P050,P045,4,3,2+3,-3.8993832073368058,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E150,P051,P014,5,4,0+1,-9.068706471577372,0.0003071685269286586,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E151,P051,P024,5,4,0+2,-4.842467060669929,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E152,P051,P034,5,4,1+2,-9.551529155515436,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E153,P051,P038,5,4,0+3,-6.079726150590076,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E154,P051,P042,5,4,1+3,-9.534550601153146,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E155,P051,P046,5,4,2+3,-6.454132532519907,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E156,P051,P047,5,4,0+4,-3.8123386075740875,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E157,P051,P048,5,4,1+4,-9.40108536878516,0.0002937997857694159,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E158,P051,P049,5,4,2+4,-4.250181647147233,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E159,P051,P050,5,4,3+4,-5.908436003040094,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E160,P052,P000,2,1,0+1,-4.07798295258939,-0.0205339335027053,coarsening_improves
HandWritten-Mfeat__RCML,posterior_confidence,E161,P053,P000,2,1,0+1,-2.9013631618372626,0.014051546043243523,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E162,P054,P001,3,2,0+1,-4.724446458381179,0.0008278170114726108,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E163,P054,P052,3,2,0+2,-3.2622664889934274,0.02636039969629528,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E164,P054,P053,3,2,1+2,-4.438886279745555,-0.00822507984965354,coarsening_improves
HandWritten-Mfeat__RCML,posterior_confidence,E165,P055,P000,2,1,0+1,-2.7615677635964477,0.011208981041883639,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E166,P056,P000,2,1,0+1,-3.1807896940801275,0.01437057638224597,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E167,P057,P001,3,2,0+1,-3.848865181924068,0.00950607023301479,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E168,P057,P055,3,2,0+2,-3.703100401529259,0.0032957383732485227,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E169,P057,P056,3,2,1+2,-3.2838784710455795,0.00013414303288619266,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E170,P058,P002,3,2,0+1,-4.081565625820181,0.0002410415880636891,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E171,P058,P052,3,2,0+2,-5.46697025091663,0.036054561520921645,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E172,P058,P055,3,2,1+2,-6.783385439909572,0.004311646976332705,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E173,P059,P002,3,2,0+1,-3.3457797476038866,0.0005996461759628552,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E174,P059,P053,3,2,0+2,-5.907804163452463,0.0018276865628719869,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E175,P059,P056,3,2,1+2,-5.628377631209599,0.0015086562238695409,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E176,P060,P003,3,2,0+1,-4.971599982112107,-0.0052784369279766765,coarsening_improves
HandWritten-Mfeat__RCML,posterior_confidence,E177,P060,P052,3,2,0+2,-3.2616346494057957,0.02667701281594898,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E178,P060,P056,3,2,1+2,-4.158827907915059,-0.00822749706900229,coarsening_improves
HandWritten-Mfeat__RCML,posterior_confidence,E179,P061,P004,4,3,0+1,-4.971599982112107,9.647816569008111e-05,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E180,P061,P054,4,3,0+2,-5.907804163452461,0.010092320410243806,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E181,P061,P057,4,3,1+2,-6.783385439909572,0.0014140671887016272,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E182,P061,P058,4,3,0+3,-3.703100401529259,0.0003981585856174452,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E183,P061,P059,4,3,1+3,-4.438886279745553,3.9553997718279026e-05,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E184,P061,P060,4,3,2+3,-5.908436003040093,0.009775707290590109,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E185,P062,P000,2,1,0+1,-2.441298741876391,-0.00238866871562763,coarsening_improves
HandWritten-Mfeat__RCML,posterior_confidence,E186,P063,P000,2,1,0+1,-4.883977353413057,0.015945130228330162,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E187,P064,P001,3,2,0+1,-5.205266098664598,0.01098228444804422,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E188,P064,P062,3,2,0+2,-5.379770339989846,0.018369602345789222,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E189,P064,P063,3,2,1+2,-2.93709172845318,3.580340183142951e-05,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E190,P065,P000,2,1,0+1,-2.141657046599401,0.012940198704309142,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E191,P066,P000,2,1,0+1,-8.055572855458102,0.015980933630161592,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E192,P067,P001,3,2,0+1,-8.07636764502861,0.01098228444804422,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E193,P067,P065,3,2,0+2,-8.550513581630847,0.003040734925852449,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E194,P067,P066,3,2,1+2,-2.636597772772147,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E195,P068,P002,3,2,0+1,-2.489927984586462,0.0004838542203133092,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E196,P068,P062,3,2,0+2,-5.5120168203959095,0.018152109366093596,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E197,P068,P065,3,2,1+2,-5.8116585156728995,0.0028232419461568215,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E198,P069,P002,3,2,0+1,-8.103349837764128,0.0007013472000089368,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E199,P069,P063,3,2,0+2,-8.682760062036909,3.580340183142951e-05,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E200,P069,P066,3,2,1+2,-5.511164559991865,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E201,P070,P003,3,2,0+1,-8.227375520979976,0.004559417388941236,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E202,P070,P062,3,2,0+2,-8.154094398986665,0.018369602345789222,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E203,P070,P066,3,2,1+2,-2.5398202854049536,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E204,P071,P004,4,3,0+1,-8.227375520979978,0.00015862519201788363,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E205,P071,P064,4,3,0+2,-8.682760062036913,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E206,P071,P067,4,3,1+2,-5.811658515672901,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E207,P071,P068,4,3,0+3,-8.550513581630849,0.0002174929796956276,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E208,P071,P069,4,3,1+3,-2.937091728453183,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E209,P071,P070,4,3,2+3,-5.908436003040094,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E210,P072,P005,3,2,0+1,-4.0886880053848875,0.017123201460898352,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E211,P072,P052,3,2,0+2,-3.8270624239518867,0.02258121396290984,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E212,P072,P062,3,2,1+2,-5.4637466346648855,0.004435949175832173,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E213,P073,P005,3,2,0+1,-5.029572065629181,0.030952596957605435,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E214,P073,P053,3,2,0+2,-5.944566274948308,0.001825129913668103,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E215,P073,P063,3,2,1+2,-3.9619520833725135,-6.845427141853591e-05,coarsening_improves
HandWritten-Mfeat__RCML,posterior_confidence,E216,P074,P006,3,2,0+1,-6.254002265485544,0.0014520715313271506,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E217,P074,P052,3,2,0+2,-4.956651116794497,0.03629908766282869,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E218,P074,P063,3,2,1+2,-4.15065671597083,-0.0001799760682067759,coarsening_improves
HandWritten-Mfeat__RCML,posterior_confidence,E219,P075,P007,4,3,0+1,-6.254002265485543,0.006133575078048947,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E220,P075,P054,4,3,0+2,-5.944566274948306,0.010052985004881294,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E221,P075,P064,4,3,1+2,-5.463746634664886,-0.00010148243169031482,coarsening_improves
HandWritten-Mfeat__RCML,posterior_confidence,E222,P075,P072,4,3,0+3,-5.379770339989847,0.013832170738266734,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E223,P075,P073,4,3,1+3,-4.438886279745553,2.775241559650605e-06,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E224,P075,P074,4,3,2+3,-4.250181647147237,0.0001142970383478906,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E225,P076,P005,3,2,0+1,-2.817319385871226,0.025056837706542316,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E226,P076,P055,3,2,0+2,-3.8721089934311674,-0.0012280643360351338,coarsening_improves
HandWritten-Mfeat__RCML,posterior_confidence,E227,P076,P065,3,2,1+2,-4.492019710428215,-0.0029592819984606373,coarsening_improves
HandWritten-Mfeat__RCML,posterior_confidence,E228,P077,P005,3,2,0+1,-8.083954496456492,0.0310568546308554,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E229,P077,P056,3,2,0+2,-8.719522173532756,0.0016103572479156225,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E230,P077,P066,3,2,1+2,-3.844739012154781,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E231,P078,P006,3,2,0+1,-8.153376887612879,0.0016678510013653559,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E232,P078,P055,3,2,0+2,-8.172440927914774,0.004771952588277953,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E233,P078,P066,3,2,1+2,-2.8784358360531215,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E234,P079,P007,4,3,0+1,-8.153376887612882,0.006235057509739262,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E235,P079,P057,4,3,0+2,-8.719522173532756,0.0014762142150294298,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E236,P079,P067,4,3,1+2,-4.492019710428215,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E237,P079,P076,4,3,0+3,-8.550513581630849,0.0060000169243130865,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E238,P079,P077,4,3,1+3,-3.283878471045581,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E239,P079,P078,4,3,2+3,-4.25018164714724,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E240,P080,P008,3,2,0+1,-4.107363243330635,-0.006315721186757959,coarsening_improves
HandWritten-Mfeat__RCML,posterior_confidence,E241,P080,P052,3,2,0+2,-2.8849467118278875,0.025699472405054533,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E242,P080,P065,3,2,1+2,-4.821272617817877,-0.0077746598019599105,coarsening_improves
HandWritten-Mfeat__RCML,posterior_confidence,E243,P081,P008,3,2,0+1,-8.218990545215927,0.004499673541054401,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E244,P081,P053,3,2,0+2,-8.173193804465308,0.0019293875869180685,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E245,P081,P066,3,2,1+2,-3.0189841108444693,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E246,P082,P009,3,2,0+1,-8.930271600361287,0.002056484782037868,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E247,P082,P052,3,2,0+2,-8.081773615601746,0.03651486713286689,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E248,P082,P066,3,2,1+2,-4.104183712733034,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E249,P083,P010,4,3,0+1,-8.930271600361289,0.002558978780496509,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E250,P083,P054,4,3,0+2,-8.173193804465308,0.010154467436571609,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E251,P083,P067,4,3,1+2,-4.821272617817877,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E252,P083,P080,4,3,0+3,-8.550513581630849,0.01081539472781236,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E253,P083,P081,4,3,1+3,-4.438886279745555,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E254,P083,P082,4,3,2+3,-3.35368667785699,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E255,P084,P011,4,3,0+1,-4.107363243330635,0.0004696213275427148,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E256,P084,P058,4,3,0+2,-3.8721089934311674,-4.855370213537849e-05,coarsening_improves
HandWritten-Mfeat__RCML,posterior_confidence,E257,P084,P068,4,3,1+2,-5.463746634664886,-0.0002913663343849986,coarsening_improves
HandWritten-Mfeat__RCML,posterior_confidence,E258,P084,P072,4,3,0+3,-5.51201682039591,0.013424793855876423,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E259,P084,P076,4,3,1+3,-6.783385439909572,0.00549115761023246,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E260,P084,P080,4,3,2+3,-6.4541325325199095,0.010306535413731733,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E261,P085,P011,4,3,0+1,-8.218990545215927,0.000978480641623341,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E262,P085,P059,4,3,0+2,-8.719522173532754,0.00010170102404608154,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E263,P085,P069,4,3,1+2,-3.9619520833725126,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E264,P085,P073,4,3,0+3,-8.682760062036909,0.00010425767324996542,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E265,P085,P077,4,3,1+3,-5.628377631209597,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E266,P085,P081,4,3,2+3,-6.454132532519909,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E267,P086,P012,4,3,0+1,-8.930271600361287,9.45438647378579e-05,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E268,P086,P058,4,3,0+2,-8.172440927914776,0.00046030561194524767,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E269,P086,P069,4,3,1+2,-4.150656715970829,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E270,P086,P074,4,3,0+3,-8.682760062036909,0.00021577947003820542,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E271,P086,P078,4,3,1+3,-6.783385439909573,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E272,P086,P082,4,3,2+3,-5.55763756322966,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E273,P087,P013,4,3,0+1,-8.93027160036129,0.005528821144773292,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E274,P087,P060,4,3,0+2,-8.71952217353276,0.009837854316917912,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E275,P087,P070,4,3,1+2,-5.46374663466489,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E276,P087,P072,4,3,0+3,-8.154094398986668,0.01393365316995705,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E277,P087,P077,4,3,1+3,-4.158827907915063,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E278,P087,P082,4,3,2+3,-3.8993832073368093,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E279,P088,P014,5,4,0+1,-8.93027160036129,0.0003071685269286586,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E280,P088,P061,5,4,0+2,-8.719522173532757,6.214702632780251e-05,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E281,P088,P071,5,4,1+2,-5.463746634664886,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E282,P088,P075,5,4,0+3,-8.682760062036913,0.00010148243169031482,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E283,P088,P079,5,4,1+3,-6.783385439909573,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E284,P088,P083,5,4,2+3,-6.45413253251991,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E285,P088,P084,5,4,0+4,-8.550513581630849,0.0005088593140806262,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E286,P088,P085,5,4,1+4,-4.438886279745557,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E287,P088,P086,5,4,2+4,-4.25018164714724,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E288,P088,P087,5,4,3+4,-5.908436003040091,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E289,P089,P000,2,1,0+1,-3.3207453340336626,0.012615042703899937,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E290,P090,P000,2,1,0+1,-2.7936707604266493,0.015000331424602387,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E291,P091,P001,3,2,0+1,-3.9881497711422256,0.009409925914791735,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E292,P091,P089,3,2,0+2,-3.2832074203102017,0.0017935323930091719,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E293,P091,P090,3,2,1+2,-3.810281993917215,-0.0005917563276932785,coarsening_improves
HandWritten-Mfeat__RCML,posterior_confidence,E294,P092,P000,2,1,0+1,-2.6705955817424094,0.014185740913197893,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E295,P093,P000,2,1,0+1,-3.194743940273141,0.013694477387022841,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E296,P094,P001,3,2,0+1,-3.8080934898973053,0.009751854747638802,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E297,P094,P092,3,2,0+2,-3.753300891356535,0.0005647630165582817,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E298,P094,P093,3,2,1+2,-3.229152532825803,0.0010560265427333351,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E299,P095,P002,3,2,0+1,-3.3273456560642796,0.0006594700439146233,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E300,P095,P089,3,2,0+2,-5.469987899716456,0.003324013770167343,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E301,P095,P092,3,2,1+2,-6.12013765200771,0.0017533155608693853,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E302,P096,P002,3,2,0+1,-3.2703645535035974,0.000555541556298624,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E303,P096,P090,3,2,0+2,-5.940081370762787,0.0008347965618488931,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E304,P096,P093,3,2,1+2,-5.539008190916295,0.0021406505994284396,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E305,P097,P003,3,2,0+1,-4.267580502183479,0.0029862589881221157,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E306,P097,P089,3,2,0+2,-3.314852788032896,0.0017927325254425365,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E307,P097,P093,3,2,1+2,-3.4408541817934175,0.0007132978423196326,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E308,P098,P004,4,3,0+1,-4.267580502183479,0.00015862519201788363,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E309,P098,P091,4,3,0+2,-5.940081370762787,0.0015723585332524843,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E310,P098,P094,4,3,1+2,-6.120137652007707,0.0012304297004054172,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E311,P098,P095,4,3,0+3,-3.753300891356533,4.187715609431346e-05,coarsening_worsens
