method,target,n,admitted,wrong,correct,coverage,wrong_all,correct_all,wrong_admitted
quality_weighted_fusion,0.33,31200,10297,7172,3125,0.33003205128205126,0.22987179487179488,0.10016025641025642,0.6965135476352335
quality_weighted_fusion,0.34,31200,10598,7320,3278,0.3396794871794872,0.23461538461538461,0.10506410256410256,0.6906963578033591
quality_weighted_fusion,0.35,31200,10916,7482,3434,0.3498717948717949,0.2398076923076923,0.11006410256410257,0.6854159032612679
quality_weighted_fusion,0.36,31200,11233,7638,3595,0.3600320512820513,0.2448076923076923,0.11522435897435897,0.6799608296982106
quality_weighted_fusion,0.37,31200,11533,7772,3761,0.36964743589743587,0.2491025641025641,0.12054487179487179,0.6738923090262724
quality_weighted_fusion,0.38,31200,11853,7918,3935,0.37990384615384615,0.2537820512820513,0.12612179487179487,0.6680165358980849
quality_weighted_fusion,0.39,31200,12165,8067,4098,0.38990384615384616,0.2585576923076923,0.13134615384615383,0.6631319358816277
quality_weighted_fusion,0.4,31200,12485,8200,4285,0.40016025641025643,0.26282051282051283,0.1373397435897436,0.6567881457749299
quality_weighted_fusion,0.41,31200,12795,8328,4467,0.41009615384615383,0.26692307692307693,0.14317307692307693,0.6508792497069168
quality_weighted_fusion,0.42,31200,13107,8448,4659,0.42009615384615384,0.27076923076923076,0.14932692307692308,0.6445410849164569
quality_weighted_fusion,0.43,31200,13418,8554,4864,0.43006410256410255,0.27416666666666667,0.1558974358974359,0.6375018631688776
quality_weighted_fusion,0.44,31200,13728,8661,5067,0.44,0.2775961538461538,0.16240384615384615,0.6309003496503497
quality_weighted_fusion,0.45,31200,14041,8824,5217,0.45003205128205126,0.28282051282051285,0.16721153846153847,0.6284452674310946
quality_weighted_fusion,0.46,31200,14358,9010,5348,0.4601923076923077,0.28878205128205126,0.17141025641025642,0.6275247248920462
quality_weighted_fusion,0.47,31200,14662,9208,5454,0.4699358974358974,0.29512820512820515,0.1748076923076923,0.6280180057290956
quality_weighted_fusion,0.48,31200,14979,9415,5564,0.48009615384615384,0.3017628205128205,0.17833333333333334,0.6285466319513986
quality_weighted_fusion,0.49,31200,15288,9638,5650,0.49,0.30891025641025643,0.18108974358974358,0.630429094714809
quality_weighted_fusion,0.5,31200,15607,9895,5712,0.500224358974359,0.3171474358974359,0.18307692307692308,0.6340103799577113
quality_weighted_fusion,0.51,31200,15910,10160,5750,0.5099358974358974,0.32564102564102565,0.1842948717948718,0.6385920804525456
quality_weighted_fusion,0.52,31200,16231,10443,5788,0.5202243589743589,0.33471153846153845,0.1855128205128205,0.6433984350933399
quality_weighted_fusion,0.53,31200,16535,10720,5815,0.5299679487179487,0.3435897435897436,0.18637820512820513,0.6483217417599032
quality_weighted_fusion,0.54,31200,16843,11016,5827,0.5398397435897436,0.35307692307692307,0.1867628205128205,0.6540402541115004
quality_weighted_fusion,0.55,31200,17157,11311,5846,0.5499038461538461,0.3625320512820513,0.18737179487179487,0.6592644401701929
quality_weighted_fusion,0.56,31200,17475,11624,5851,0.5600961538461539,0.37256410256410255,0.18753205128205128,0.6651788268955651
quality_weighted_fusion,0.57,31200,17792,11932,5860,0.5702564102564103,0.38243589743589745,0.18782051282051282,0.6706384892086331
quality_weighted_fusion,0.58,31200,18091,12224,5867,0.5798397435897436,0.39179487179487177,0.18804487179487178,0.6756950970095628
quality_weighted_fusion,0.59,31200,18423,12548,5875,0.5904807692307692,0.4021794871794872,0.18830128205128205,0.6811051403137383
quality_weighted_fusion,0.6,31200,18713,12832,5881,0.5997756410256411,0.4112820512820513,0.18849358974358973,0.6857265002939134
product_evidence_fusion,0.01,31200,314,313,1,0.010064102564102563,0.010032051282051282,3.205128205128205e-05,0.9968152866242038
product_evidence_fusion,0.02,31200,624,623,1,0.02,0.019967948717948717,3.205128205128205e-05,0.9983974358974359
product_evidence_fusion,0.03,31200,934,933,1,0.029935897435897436,0.029903846153846152,3.205128205128205e-05,0.9989293361884368
product_evidence_fusion,0.04,31200,1245,1244,1,0.03990384615384615,0.039871794871794874,3.205128205128205e-05,0.9991967871485944
product_evidence_fusion,0.05,31200,1555,1554,1,0.04983974358974359,0.04980769230769231,3.205128205128205e-05,0.9993569131832798
product_evidence_fusion,0.06,31200,1871,1869,2,0.05996794871794872,0.059903846153846155,6.41025641025641e-05,0.9989310529128808
product_evidence_fusion,0.07,31200,2185,2183,2,0.07003205128205128,0.06996794871794872,6.41025641025641e-05,0.9990846681922196
product_evidence_fusion,0.08,31200,2496,2489,7,0.08,0.07977564102564103,0.00022435897435897436,0.9971955128205128
