setting_id,language_pmax,dirichlet_kappa,quality_multiplier,conflict_multiplier,occlusion_strength,records,dirichlet_projection_fallbacks,nested_naurc,pooling_naurc,pact_naurc,pact_minus_nested_naurc,pact_minus_pooling_naurc,nested_coverage,pooling_coverage,pact_coverage,nested_wrong_all,pooling_wrong_all,pact_wrong_all,nested_wrong_admitted,pooling_wrong_admitted,pact_wrong_admitted,nested_correct_all,pooling_correct_all,pact_correct_all,nested_clean_coverage,pooling_clean_coverage,pact_clean_coverage
34,0.9,100.0,1.1706041678786279,1.1334131229668856,0.5,31200,0,0.12056069897410862,0.20999092710223766,0.0670045953735972,-0.053556103600511426,-0.14298633172864045,0.13080128205128205,0.13131410256410256,0.13099358974358974,9.615384615384615e-05,0.010576923076923078,0.0,0.0007351139426611125,0.08054674151818404,0.0,0.1307051282051282,0.12073717948717949,0.13099358974358974,0.88125,0.7491666666666666,0.8795833333333334
35,0.65,50.0,0.9587559517472983,0.9928100638091565,1.5,31200,0,0.18609422860425964,0.2620485645661061,0.06688265464481113,-0.11921157395944851,-0.19516590992129496,0.1310897435897436,0.1314423076923077,0.13131410256410256,0.01201923076923077,0.01753205128205128,0.0,0.09168704156479218,0.13338210192635944,0.0,0.11907051282051281,0.11391025641025641,0.13131410256410256,0.80125,0.6916666666666667,0.8266666666666667
36,0.65,200.0,0.8496426012367011,0.9347238436341286,1.5,31200,0,0.1351112578498698,0.2325498796293727,0.06660891954499498,-0.06850233830487482,-0.16594096008437773,0.13080128205128205,0.13125,0.13099358974358974,0.004583333333333333,0.014487179487179487,0.0,0.03504043126684636,0.11037851037851037,0.0,0.12621794871794872,0.11676282051282051,0.13099358974358974,0.8075,0.7166666666666667,0.8325
37,0.9,50.0,1.0366221383213998,1.187873848900199,0.5,31200,0,0.12212947315519176,0.21184894118116698,0.067333697765027,-0.054795775390164767,-0.14451524341613997,0.13128205128205128,0.13112179487179487,0.13112179487179487,9.615384615384615e-05,0.010608974358974359,0.0,0.000732421875,0.08090931312637496,0.0,0.13118589743589743,0.12051282051282051,0.13112179487179487,0.88375,0.7429166666666667,0.8745833333333334
38,0.95,200.0,0.9261394705623389,0.8083921417593957,1.0,31200,0,0.11146351255393291,0.1909312510144489,0.06695199571254681,-0.0445115168413861,-0.1239792553019021,0.13115384615384615,0.13105769230769232,0.13076923076923078,0.0,0.010544871794871794,0.0,0.0,0.08045977011494253,0.0,0.13115384615384615,0.12051282051282051,0.13076923076923078,0.8654166666666666,0.7566666666666667,0.8679166666666667
39,0.85,100.0,1.1375971451401712,1.0677402552217246,1.0,31200,0,0.11791615277377912,0.20439770812215366,0.06703401348675005,-0.050882139287029074,-0.1373636946354036,0.1316025641025641,0.13112179487179487,0.13125,0.0004807692307692308,0.010576923076923078,0.0,0.003653190452995616,0.08066487411390857,0.0,0.13112179487179487,0.12054487179487179,0.13125,0.84375,0.7666666666666667,0.86
40,0.85,100.0,0.916081603243947,1.1574050188064575,0.5,31200,0,0.1158069753908638,0.2048860617348281,0.06686803492389529,-0.04893894046696852,-0.1380180268109328,0.13076923076923078,0.1308974358974359,0.13125,3.205128205128205e-05,0.010737179487179487,0.0,0.00024509803921568627,0.08202742409402547,0.0,0.1307371794871795,0.1201602564102564,0.13125,0.8841666666666667,0.7475,0.8741666666666666
41,0.9,50.0,1.1046849511563779,0.9167563151568174,1.0,31200,0,0.12383541039546357,0.21120287550343086,0.0676021872034224,-0.056233223192041173,-0.14360068830000847,0.1314423076923077,0.13115384615384615,0.13112179487179487,0.000576923076923077,0.010384615384615384,0.0,0.0043891733723482075,0.07917888563049853,0.0,0.1308653846153846,0.12076923076923077,0.13112179487179487,0.8458333333333333,0.7508333333333334,0.86125
42,0.9,200.0,0.808136321976781,1.0872737258672716,1.5,31200,0,0.10672326297421979,0.1796022467609185,0.0665570077180515,-0.04016625525616829,-0.113045239042867,0.1310897435897436,0.13102564102564102,0.13112179487179487,0.000641025641025641,0.010608974358974359,0.0,0.004889975550122249,0.08096868884540118,0.0,0.13044871794871796,0.12041666666666667,0.13112179487179487,0.79625,0.7616666666666667,0.8183333333333334
43,0.65,100.0,1.0210957609117033,0.84042078666389,0.5,31200,0,0.15155277184080612,0.24657336426823415,0.06657448708904717,-0.08497828475175895,-0.17999887717918697,0.13121794871794873,0.13131410256410256,0.13096153846153846,0.004967948717948718,0.018846153846153846,0.0,0.03786028334147533,0.14351964852330973,0.0,0.12625,0.11246794871794871,0.13096153846153846,0.9025,0.65125,0.8808333333333334
44,0.65,200.0,1.1873029462993145,0.8820414785295725,0.5,31200,0,0.1685104118671978,0.26736416629450666,0.06622890153071274,-0.10228151033648507,-0.2011352647637939,0.13099358974358974,0.13137820512820514,0.13118589743589743,0.00766025641025641,0.02451923076923077,0.0,0.05847810129679472,0.18663088558184923,0.0,0.12333333333333334,0.10685897435897436,0.13118589743589743,0.9104166666666667,0.6191666666666666,0.8925
45,0.85,100.0,0.9990901160985232,1.0414416022598745,1.5,31200,0,0.11519249158632767,0.2094547589014291,0.06714187874067878,-0.04805061284564889,-0.1423128801607503,0.13125,0.13099358974358974,0.13115384615384615,0.0003525641025641026,0.010608974358974359,0.0,0.002686202686202686,0.08098850012233913,0.0,0.1308974358974359,0.12038461538461538,0.13115384615384615,0.8025,0.7666666666666667,0.8183333333333334
46,0.95,200.0,1.0884794168174268,0.9623442981392145,1.0,31200,0,0.11309710307678461,0.19488181034490956,0.06692073691110194,-0.04617636616568267,-0.12796107343380764,0.13096153846153846,0.13099358974358974,0.1308653846153846,0.0,0.010192307692307691,0.0,0.0,0.07780768289699046,0.0,0.13096153846153846,0.12080128205128206,0.1308653846153846,0.8570833333333333,0.75875,0.8554166666666667
47,0.75,50.0,0.8751292694360018,1.115442530065775,1.0,31200,0,0.13673829635712417,0.22711769072329815,0.06880265082388663,-0.06793564553323754,-0.15831503989941154,0.1308974358974359,0.13166666666666665,0.13099358974358974,0.002948717948717949,0.013557692307692307,0.0,0.022526934378060724,0.10296981499513146,0.0,0.12794871794871795,0.11810897435897436,0.13099358974358974,0.8429166666666666,0.7416666666666667,0.8579166666666667
48,0.75,100.0,1.115341378003359,0.8159904722124338,1.5,31200,0,0.12708482799954757,0.23270467431396616,0.06754170665241742,-0.05954312134713015,-0.16516296766154875,0.13128205128205128,0.13125,0.13121794871794873,0.0015064102564102564,0.012916666666666667,0.0,0.011474609375,0.09841269841269841,0.0,0.12977564102564101,0.11833333333333333,0.13121794871794873,0.8295833333333333,0.73,0.83
49,0.95,50.0,0.9021778646856546,1.0566377349197866,0.5,31200,0,0.11621007410380353,0.20216887580450246,0.066810205321678,-0.04939986878212553,-0.13535867048282446,0.13102564102564102,0.13115384615384615,0.13131410256410256,9.615384615384615e-05,0.01064102564102564,0.0,0.0007338551859099804,0.08113391984359726,0.0,0.1309294871794872,0.12051282051282051,0.13131410256410256,0.8929166666666667,0.74625,0.8758333333333334
50,0.85,200.0,1.0104387588799,0.9396252010017634,0.5,31200,0,0.11475947792038298,0.20088241395184245,0.06636982146844533,-0.04838965645193764,-0.13451259248339711,0.13102564102564102,0.13118589743589743,0.13096153846153846,0.0,0.010576923076923078,0.0,0.0,0.08062545809919375,0.0,0.13102564102564102,0.12060897435897436,0.13096153846153846,0.8970833333333333,0.7520833333333333,0.8854166666666666
51,0.75,100.0,0.8220402482897043,1.1864766754209997,1.5,31200,0,0.11600238275165159,0.211374560103606,0.06645054163544901,-0.049551841116202575,-0.144924018468157,0.1314423076923077,0.13102564102564102,0.13128205128205128,0.0016346153846153845,0.011666666666666667,0.0,0.012435991221653255,0.08904109589041095,0.0,0.12980769230769232,0.11935897435897436,0.13128205128205128,0.78,0.7395833333333334,0.81375
52,0.65,200.0,0.9816708002239466,1.1406704187393188,1.0,31200,0,0.1482074201633162,0.22390657608420586,0.0666315983047025,-0.0815758218586137,-0.15727497777950336,0.1307051282051282,0.13118589743589743,0.13115384615384615,0.005673076923076923,0.01233974358974359,0.0,0.043403629230014715,0.09406303444905936,0.0,0.12503205128205128,0.11884615384615385,0.13115384615384615,0.835,0.74125,0.8525
53,0.9,100.0,1.1952250458300115,0.9812688540667296,1.0,31200,0,0.11809647565830361,0.2041140427734258,0.06768262448369036,-0.05041385117461325,-0.13643141828973543,0.13134615384615383,0.13105769230769232,0.13105769230769232,6.41025641025641e-05,0.010512820512820513,0.0,0.0004880429477794046,0.08021521154316459,0.0,0.13128205128205128,0.12054487179487179,0.13105769230769232,0.8525,0.7591666666666667,0.8583333333333333
54,0.9,100.0,0.8925487730652094,1.0146522849798203,0.5,31200,0,0.11460920007720808,0.19695396027455273,0.06649373674830884,-0.04811546332889924,-0.13046022352624387,0.1308653846153846,0.13099358974358974,0.13105769230769232,3.205128205128205e-05,0.010608974358974359,0.0,0.0002449179524859172,0.08098850012233913,0.0,0.13083333333333333,0.12038461538461538,0.13105769230769232,0.89,0.7466666666666667,0.8858333333333334
55,0.85,50.0,1.0805567421019078,0.8615525882691145,1.5,31200,0,0.11867721246279475,0.21989449502288652,0.06681633843366991,-0.05186087402912484,-0.1530781565892166,0.13134615384615383,0.1309294871794872,0.1308653846153846,0.0001923076923076923,0.010865384615384615,0.0,0.0014641288433382138,0.08298653610771115,0.0,0.13115384615384615,0.12006410256410256,0.1308653846153846,0.8229166666666666,0.75875,0.8370833333333333
56,0.85,200.0,0.8528034072369337,0.9633021250367165,0.5,31200,0,0.11081343374257115,0.1891083119418625,0.06614998266629679,-0.044663451076274355,-0.12295832927556571,0.1305769230769231,0.1310897435897436,0.13112179487179487,6.41025641025641e-05,0.01064102564102564,0.0,0.0004909180166912126,0.08117359413202933,0.0,0.1305128205128205,0.12044871794871795,0.13112179487179487,0.89,0.73625,0.8795833333333334
57,0.95,100.0,1.0648320466279984,1.1101992692798377,1.5,31200,0,0.10968710014391192,0.19459422571461982,0.06688397647208356,-0.042803123671828355,-0.12771024924253627,0.13137820512820514,0.13141025641025642,0.13131410256410256,3.205128205128205e-05,0.010352564102564103,0.0,0.00024396194193705782,0.07878048780487805,0.0,0.13134615384615383,0.12105769230769231,0.13131410256410256,0.8025,0.7841666666666667,0.8108333333333333
58,0.9,200.0,0.9729770224541426,0.893583582341671,1.5,31200,0,0.10965052590117015,0.19071331007629846,0.06663672256630877,-0.04301380333486138,-0.12407658750998969,0.13141025641025642,0.13137820512820514,0.13105769230769232,3.205128205128205e-05,0.010608974358974359,0.0,0.00024390243902439024,0.08075140278116613,0.0,0.13137820512820514,0.12076923076923077,0.13105769230769232,0.82375,0.7666666666666667,0.83125
59,0.65,50.0,1.1593861669301988,1.0341849382966757,1.0,31200,0,0.21936778724147887,0.2772408623919653,0.06835472218958037,-0.1510130650518985,-0.20888614020238494,0.1310897435897436,0.13121794871794873,0.13080128205128205,0.014487179487179487,0.02330128205128205,0.0,0.11051344743276284,0.1775769418661456,0.0,0.1166025641025641,0.10791666666666666,0.13080128205128205,0.8466666666666667,0.65125,0.8558333333333333
60,0.65,100.0,1.0443250358104708,1.0886717695742847,1.0,31200,0,0.17338992763146477,0.2398358203291548,0.06688998828691149,-0.10649993934455328,-0.17294583204224329,0.13115384615384615,0.13147435897435897,0.13112179487179487,0.009038461538461539,0.014326923076923077,0.0,0.0689149560117302,0.10897123354461238,0.0,0.12211538461538461,0.1171474358974359,0.13112179487179487,0.8429166666666666,0.7254166666666667,0.8508333333333333
61,0.85,50.0,0.8326869141310453,0.8355200849473476,1.0,31200,0,0.12199520892380168,0.21177633845787483,0.06825961287234003,-0.05373559605146165,-0.1435167255855348,0.13125,0.13125,0.13131410256410256,0.0008974358974358974,0.01064102564102564,0.0,0.006837606837606838,0.08107448107448108,0.0,0.1303525641025641,0.12060897435897436,0.13131410256410256,0.85625,0.7533333333333333,0.8658333333333333
62,0.95,200.0,1.129894816875458,1.168506907299161,1.5,31200,0,0.11006064041134613,0.1874073652931815,0.06610441873211423,-0.0439562216792319,-0.12130294656106727,0.13115384615384615,0.13125,0.13115384615384615,0.0,0.010320512820512821,0.0,0.0,0.07863247863247863,0.0,0.13115384615384615,0.12092948717948718,0.13115384615384615,0.7808333333333334,0.7716666666666666,0.7833333333333333
63,0.75,50.0,0.943094963952899,0.9091570906341077,0.5,31200,0,0.13848017351019187,0.24030439140769094,0.06687983529810955,-0.07160033821208232,-0.1734245561095814,0.13125,0.13137820512820514,0.1308974358974359,0.002948717948717949,0.017083333333333332,0.0,0.022466422466422466,0.1300317150524518,0.0,0.12830128205128205,0.1142948717948718,0.1308974358974359,0.9025,0.6908333333333333,0.87625
64,0.75,200.0,1.1453920356929304,1.1063800629228355,0.5,31200,0,0.12608643727235577,0.22748396442232025,0.0668818799558104,-0.05920455731654538,-0.16060208446650986,0.13067307692307692,0.13102564102564102,0.1305769230769231,0.0009294871794871795,0.013076923076923076,0.0,0.0071130733382389014,0.09980430528375733,0.0,0.12974358974358974,0.11794871794871795,0.1305769230769231,0.88875,0.7125,0.8854166666666666
65,0.95,100.0,0.9339377809315921,0.9657297357916832,1.5,31200,0,0.11165308048008141,0.1899300500921617,0.06754727138643404,-0.04410580909364736,-0.12238277870572767,0.13121794871794873,0.13118589743589743,0.13112179487179487,0.0001282051282051282,0.010544871794871794,0.0,0.0009770395701025891,0.08038113852919619,0.0,0.1310897435897436,0.12064102564102563,0.13112179487179487,0.8141666666666667,0.7666666666666667,0.8320833333333333
66,0.85,200.0,1.0288255386054517,1.0366371002048256,1.5,31200,0,0.11092323284113517,0.19799196091786078,0.0662295120907805,-0.044693720750354674,-0.13176244882708027,0.1309294871794872,0.13115384615384615,0.1310897435897436,0.0,0.010608974358974359,0.0,0.0,0.08088954056695992,0.0,0.1309294871794872,0.12054487179487179,0.1310897435897436,0.80375,0.7708333333333334,0.8175
67,0.65,50.0,0.8418433416634798,0.8897886410355569,0.5,31200,0,0.1746954601810137,0.27692702449688306,0.06810388816102957,-0.10659157201998413,-0.20882313633585348,0.13105769230769232,0.13137820512820514,0.13102564102564102,0.009615384615384616,0.024455128205128206,0.0,0.07336757153338225,0.18614296169797512,0.0,0.1214423076923077,0.10692307692307693,0.13102564102564102,0.8983333333333333,0.62,0.8658333333333333
68,0.65,100.0,0.9509307462722063,0.8315055660903454,0.5,31200,0,0.15953520616210462,0.24941425632806205,0.06662460263444793,-0.09291060352765669,-0.1827896536936141,0.13096153846153846,0.13112179487179487,0.13115384615384615,0.007115384615384615,0.01932692307692308,0.0,0.05433186490455213,0.14739672451723296,0.0,0.12384615384615384,0.1117948717948718,0.13115384615384615,0.9045833333333333,0.6504166666666666,0.8854166666666666
69,0.9,50.0,1.162775518745184,1.0909040678292514,1.5,31200,0,0.12098079913612815,0.21545849171377582,0.06727324057735205,-0.0537075585587761,-0.14818525113642378,0.13134615384615383,0.13112179487179487,0.13105769230769232,0.0007692307692307692,0.010769230769230769,0.0,0.005856515373352855,0.08213150818870692,0.0,0.1305769230769231,0.1203525641025641,0.13105769230769232,0.7983333333333333,0.7733333333333333,0.8120833333333334
70,0.95,200.0,0.874851967766881,0.9114139400422574,1.0,31200,0,0.10969689749953332,0.18596488441773018,0.06725655543427583,-0.042440342065257486,-0.11870832898345435,0.1310897435897436,0.1308653846153846,0.13121794871794873,9.615384615384615e-05,0.010576923076923078,0.0,0.0007334963325183374,0.08082292432035268,0.0,0.13099358974358974,0.12028846153846154,0.13121794871794873,0.8583333333333333,0.7583333333333333,0.8604166666666667
71,0.75,50.0,1.0614434562623503,1.164516653493047,1.0,31200,0,0.1410623859093732,0.23201286253698267,0.06702029053564891,-0.07404209537372429,-0.16499257200133377,0.1314423076923077,0.1314423076923077,0.13118589743589743,0.0035256410256410257,0.01326923076923077,0.0,0.02682272616435016,0.10095098756400878,0.0,0.12791666666666668,0.11817307692307692,0.13118589743589743,0.8429166666666666,0.7379166666666667,0.8566666666666667
72,0.85,200.0,0.8829574730247259,1.0604356206953527,1.0,31200,0,0.10969484122559385,0.1910371405559822,0.06683356157949574,-0.04286127964609811,-0.12420357897648646,0.13125,0.13137820512820514,0.13118589743589743,3.205128205128205e-05,0.010608974358974359,0.0,0.0002442002442002442,0.08075140278116613,0.0,0.13121794871794873,0.12076923076923077,0.13118589743589743,0.8470833333333333,0.76625,0.8558333333333333
73,0.9,50.0,1.0963049605488777,0.8135353658348322,0.5,31200,0,0.12184185496599514,0.21340732986022112,0.06778593929950175,-0.0540559156664934,-0.14562139056071938,0.1310897435897436,0.1308974358974359,0.13118589743589743,0.00016025641025641026,0.010673076923076922,0.0,0.0012224938875305623,0.08153770812928501,0.0,0.1309294871794872,0.12022435897435897,0.13118589743589743,0.8879166666666667,0.7370833333333333,0.8783333333333333
74,0.9,200.0,0.9912598099559546,1.1840459294617176,0.5,31200,0,0.11469352552341675,0.19954077659063071,0.06633174247093652,-0.04836178305248022,-0.1332090341196942,0.1308974358974359,0.1309294871794872,0.1309294871794872,0.0,0.010608974358974359,0.0,0.0,0.0810281517747858,0.0,0.1308974358974359,0.12032051282051281,0.1309294871794872,0.8904166666666666,0.755,0.8766666666666667
75,0.65,100.0,1.17947605997324,0.9434475425630808,1.5,31200,0,0.19860288943873672,0.271112889592756,0.06704552423163793,-0.1315573652070988,-0.20406736536111805,0.13102564102564102,0.13128205128205128,0.13102564102564102,0.013974358974358975,0.02189102564102564,0.0,0.10665362035225048,0.166748046875,0.0,0.11705128205128205,0.10939102564102564,0.13102564102564102,0.8004166666666667,0.6733333333333333,0.8154166666666667
76,0.75,200.0,1.0132978722453119,0.9852620523422957,1.5,31200,0,0.11464843245061736,0.215957402871518,0.06636242194135784,-0.048286010509259514,-0.14959498093016016,0.13137820512820514,0.13118589743589743,0.13118589743589743,0.0002884615384615385,0.011217948717948718,0.0,0.0021956574774335204,0.08551184949914488,0.0,0.1310897435897436,0.11996794871794872,0.13118589743589743,0.8058333333333333,0.7495833333333334,0.8220833333333334
77,0.85,100.0,0.8003411170095206,1.1384106248617174,0.5,31200,0,0.11321904391703784,0.19562601015361616,0.06674513201428298,-0.046473911902754864,-0.1288808781393332,0.1307371794871795,0.13128205128205128,0.1310897435897436,9.615384615384615e-05,0.01064102564102564,0.0,0.0007354743809757293,0.0810546875,0.0,0.13064102564102564,0.12064102564102563,0.1310897435897436,0.88625,0.7470833333333333,0.8816666666666667
78,0.95,100.0,1.1124845609068872,0.8593171548098326,1.0,31200,0,0.11457998756532868,0.19755740453158,0.06687570405432788,-0.0477042835110008,-0.1306817004772521,0.1305128205128205,0.13121794871794873,0.1308653846153846,3.205128205128205e-05,0.010032051282051282,0.0,0.0002455795677799607,0.0764533463605276,0.0,0.13048076923076923,0.12118589743589743,0.1308653846153846,0.8558333333333333,0.7675,0.8708333333333333
79,0.75,50.0,0.9238777693361044,1.0186699390411378,1.0,31200,0,0.132734146146848,0.22645751863170968,0.06756690416288864,-0.06516724198395936,-0.15889061446882102,0.1307051282051282,0.13080128205128205,0.13118589743589743,0.0019871794871794872,0.012307692307692308,0.0,0.015203531142717018,0.0940945846606224,0.0,0.12871794871794873,0.11849358974358974,0.13118589743589743,0.84125,0.73875,0.8575
80,0.75,100.0,1.0852327287197114,0.9127630632370711,0.5,31200,0,0.12395362662452962,0.2254223756673158,0.0667374522703916,-0.05721617435413802,-0.1586849233969242,0.13173076923076923,0.1308974358974359,0.13125,0.000608974358974359,0.013461538461538462,0.0,0.004622871046228711,0.10284035259549461,0.0,0.13112179487179487,0.11743589743589744,0.13125,0.9008333333333334,0.7120833333333333,0.885
81,0.95,50.0,0.8972281824797392,1.1596648782491685,1.5,31200,0,0.1132362315117785,0.2013317247523986,0.06697126252643615,-0.04626496898534235,-0.13436046222596246,0.13153846153846155,0.13105769230769232,0.13128205128205128,0.0002564102564102564,0.010480769230769231,0.0,0.001949317738791423,0.07997065297138664,0.0,0.13128205128205128,0.12057692307692308,0.13128205128205128,0.79375,0.7745833333333333,0.8258333333333333
82,0.85,200.0,1.1905473351478577,0.8426561783999205,1.5,31200,0,0.11602197846923519,0.2103404639665856,0.06684914187019182,-0.04917283659904337,-0.14349132209639376,0.13134615384615383,0.13105769230769232,0.1308974358974359,0.0002884615384615385,0.010705128205128206,0.0,0.0021961932650073207,0.08168256297383224,0.0,0.13105769230769232,0.1203525641025641,0.1308974358974359,0.8270833333333333,0.7641666666666667,0.8258333333333333
83,0.65,50.0,0.976990432664752,1.0832561016082765,0.5,31200,0,0.1790439280268168,0.26395908980159344,0.0674983200593658,-0.11154560796745099,-0.19646076974222765,0.13115384615384615,0.13121794871794873,0.13076923076923078,0.00983974358974359,0.02201923076923077,0.0,0.07502443792766374,0.1678065461651197,0.0,0.12131410256410256,0.10919871794871795,0.13076923076923078,0.9025,0.6391666666666667,0.87375
84,0.65,200.0,0.817346153780818,1.037643662840128,1.0,31200,0,0.14239537840457492,0.2195994708786698,0.06659038514745197,-0.07580499325712295,-0.15300908573121783,0.13128205128205128,0.13112179487179487,0.13112179487179487,0.005128205128205128,0.013429487179487179,0.0,0.0390625,0.10241994622341725,0.0,0.12615384615384614,0.1176923076923077,0.13112179487179487,0.8445833333333334,0.72625,0.8529166666666667
85,0.9,100.0,1.0057412177324296,0.8844966504722834,1.0,31200,0,0.11639045069386139,0.20252916309787797,0.0669404571636595,-0.049449993530201894,-0.13558870593421846,0.1310897435897436,0.1310897435897436,0.13105769230769232,3.205128205128205e-05,0.010608974358974359,0.0,0.00024449877750611245,0.08092909535452322,0.0,0.13105769230769232,0.12048076923076922,0.13105769230769232,0.86125,0.75875,0.8620833333333333
86,0.9,100.0,0.9068740647286178,1.1178732343018056,1.5,31200,0,0.11007194676803257,0.19301114706291153,0.06733161963349679,-0.04274032713453578,-0.12567952742941474,0.13099358974358974,0.1308974358974359,0.13121794871794873,0.00016025641025641026,0.010608974358974359,0.0,0.001223391240518718,0.08104799216454456,0.0,0.13083333333333333,0.12028846153846154,0.13121794871794873,0.79875,0.7670833333333333,0.8125
87,0.85,50.0,1.1200402587652207,0.9585219863802195,0.5,31200,0,0.125719082612019,0.21712328401814068,0.06629521133199104,-0.05942387128002796,-0.15082807268614964,0.1308653846153846,0.13118589743589743,0.1307371794871795,0.0009615384615384616,0.012083333333333333,0.0,0.0073475385745775165,0.09210847788907892,0.0,0.12990384615384615,0.1191025641025641,0.1307371794871795,0.88875,0.73125,0.8841666666666667
88,0.85,200.0,0.9477920684963466,0.8665257267653943,1.5,31200,0,0.11047424701027773,0.19578694941309208,0.0666133647843986,-0.04386088222587914,-0.1291735846286935,0.13128205128205128,0.1308974358974359,0.13115384615384615,3.205128205128205e-05,0.010576923076923078,0.0,0.000244140625,0.08080313418217434,0.0,0.13125,0.12032051282051281,0.13115384615384615,0.8225,0.76375,0.8295833333333333
89,0.95,50.0,1.1345892645418645,1.007177470996976,0.5,31200,0,0.11861068146951234,0.20699835014222093,0.06644472112287482,-0.05216596034663752,-0.1405536290193461,0.13076923076923078,0.13134615384615383,0.1310897435897436,6.41025641025641e-05,0.01016025641025641,0.0,0.0004901960784313725,0.07735480722303563,0.0,0.1307051282051282,0.12118589743589743,0.1310897435897436,0.8966666666666666,0.7675,0.8820833333333333
90,0.9,100.0,0.8279877159744502,0.9905533634126187,1.0,31200,0,0.11251082497676503,0.1931506039640692,0.06716788046191843,-0.04534294451484659,-0.12598272350215076,0.13118589743589743,0.1308974358974359,0.13115384615384615,0.00016025641025641026,0.010608974358974359,0.0,0.001221597849987784,0.08104799216454456,0.0,0.13102564102564102,0.12028846153846154,0.13115384615384615,0.8541666666666666,0.7604166666666666,0.8595833333333334
91,0.65,50.0,1.0396292604506017,1.137403215840459,1.5,31200,0,0.18431908498913224,0.25860903525001616,0.06716948579709885,-0.1171495991920334,-0.1914395494529173,0.13137820512820514,0.13147435897435897,0.13134615384615383,0.011987179487179487,0.018493589743589743,0.0,0.09124176628445962,0.14066309117503656,0.0,0.11939102564102565,0.11298076923076923,0.13134615384615383,0.7825,0.68125,0.825
92,0.65,200.0,1.154707170277834,1.1916931923478842,1.0,31200,0,0.17134469907077032,0.23877230171592503,0.06638897758621239,-0.10495572148455794,-0.17238332412971263,0.13134615384615383,0.13131410256410256,0.13118589743589743,0.009166666666666667,0.014583333333333334,0.0,0.06979014153245486,0.11105687088113253,0.0,0.12217948717948718,0.11673076923076924,0.13118589743589743,0.83,0.71375,0.8470833333333333
93,0.9,50.0,0.9683007065206767,0.9322961077094079,1.0,31200,0,0.12097676660227535,0.21384064194771998,0.06787917156060233,-0.053097595041673024,-0.14596147038711765,0.13112179487179487,0.13131410256410256,0.13121794871794873,0.00016025641025641026,0.010544871794871794,0.0,0.0012221950623319481,0.08030266048328046,0.0,0.13096153846153846,0.12076923076923077,0.13121794871794873,0.8616666666666667,0.7633333333333333,0.86
94,0.95,200.0,1.0695127554237844,1.0652882423251868,0.5,31200,0,0.11342102679797236,0.19617259343065307,0.06611165040950231,-0.04730937638847005,-0.13006094302115076,0.13141025641025642,0.13096153846153846,0.13096153846153846,0.0,0.010224358974358975,0.0,0.0,0.0780714635340186,0.0,0.13141025641025642,0.12073717948717949,0.13096153846153846,0.8954166666666666,0.755,0.8875
95,0.75,100.0,0.8574806693941355,0.812186922132969,1.5,31200,0,0.11687214415932139,0.2187746049402977,0.06754557609404901,-0.04932656806527237,-0.1512290288462487,0.1309294871794872,0.13118589743589743,0.13105769230769232,0.0008012820512820513,0.011538461538461539,0.0,0.006119951040391677,0.08795504519912045,0.0,0.13012820512820514,0.1196474358974359,0.13105769230769232,0.8304166666666667,0.73625,0.8408333333333333
96,0.75,200.0,0.9937548212707044,0.9538286436349154,1.0,31200,0,0.11845939207402219,0.2086303112926745,0.06643495934892174,-0.05202443272510045,-0.14219535194375277,0.13128205128205128,0.13105769230769232,0.1310897435897436,0.0010576923076923077,0.010801282051282052,0.0,0.008056640625,0.08241623868916606,0.0,0.13022435897435897,0.12025641025641026,0.1310897435897436,0.8554166666666667,0.7541666666666667,0.8566666666666667
97,0.95,50.0,1.182358180359006,1.1194774441421034,1.0,31200,0,0.12346648052518178,0.2115409213760772,0.06774574263095354,-0.05572073789422824,-0.14379517874512365,0.13118589743589743,0.13157051282051282,0.13118589743589743,0.0002564102564102564,0.009871794871794872,0.0,0.0019545565599804545,0.07503045066991473,0.0,0.1309294871794872,0.12169871794871795,0.13118589743589743,0.8441666666666666,0.7725,0.8575
98,0.85,200.0,0.8804629199206829,0.8766882080584765,1.5,31200,0,0.10946450984381256,0.19633119141010735,0.06646810228769622,-0.04299640755611635,-0.12986308912241112,0.13115384615384615,0.13096153846153846,0.13121794871794873,0.00022435897435897436,0.010608974358974359,0.0,0.001710654936461388,0.08100832109642682,0.0,0.1309294871794872,0.1203525641025641,0.13121794871794873,0.8225,0.7591666666666667,0.835
99,0.65,100.0,1.0934223461896182,1.0485412441194057,0.5,31200,0,0.16524965337434483,0.2508437563140224,0.06631428400985659,-0.09893536936448824,-0.1845294723041658,0.13099358974358974,0.13118589743589743,0.13102564102564102,0.007852564102564102,0.020705128205128206,0.0,0.059946170785417176,0.15783044221842168,0.0,0.12314102564102564,0.11048076923076923,0.13102564102564102,0.9016666666666666,0.6475,0.8895833333333333
100,0.65,200.0,1.1024762053042652,1.0786123499274254,0.5,31200,0,0.15373030295144813,0.24961507385045958,0.06678159451685652,-0.08694870843459161,-0.18283347933360306,0.13157051282051282,0.13112179487179487,0.13096153846153846,0.005673076923076923,0.01926282051282051,0.0,0.043118148599269185,0.14690784649230018,0.0,0.1258974358974359,0.11185897435897436,0.13096153846153846,0.8966666666666666,0.6404166666666666,0.8845833333333334
